Command,Sell,Item,"Thursday, August 25, 2016 2:57:37 AM EST","redhotprime",2,FLINT,0,"redhotprime",2.6,money,$,"world",-8155,73,-13639,
Command,Sell,Item,"Thursday, August 25, 2016 2:58:02 AM EST","redhotprime",1,FLINT,0,"redhotprime",1.3,money,$,"world",-8156,73,-13646,
Command,Sell,Item,"Thursday, August 25, 2016 3:44:45 AM EST","redhotprime",7,FLINT,0,"redhotprime",9.1,money,$,"world",-8159,75,-13651,
Command,Sell,Item,"Thursday, August 25, 2016 7:33:49 AM EST","nessingwary",3,GOLD_NUGGET,0,"nessingwary",42.72,money,$,"world",-7364,57,15315,
Command,Sell,Item,"Thursday, August 25, 2016 7:34:14 AM EST","nessingwary",11,GOLD_INGOT,0,"nessingwary",38.5,money,$,"world",-7364,57,15315,
Command,Sell,Item,"Thursday, August 25, 2016 7:37:42 AM EST","Tremolite",1,GOLD_SWORD,7,"Tremolite",10.5,money,$,"world",-7363,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:37:49 AM EST","Tremolite",3,GOLD_NUGGET,0,"Tremolite",42.72,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:47:03 AM EST","nessingwary",3,GOLD_INGOT,0,"nessingwary",10.5,money,$,"world",-7365,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:47:59 AM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,54,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:48:58 AM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:49:54 AM EST","nessingwary",2,GOLD_SWORD,7,"nessingwary",21.0,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:50:25 AM EST","nessingwary",77,IRON_INGOT,0,"nessingwary",115.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:52:29 AM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 7:53:52 AM EST","nessingwary",2,GOLD_NUGGET,0,"nessingwary",28.48,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 7:56:41 AM EST","nessingwary",64,ROTTEN_FLESH,0,"nessingwary",83.2,money,$,"world",-7363,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:56:49 AM EST","Tremolite",20,ROTTEN_FLESH,0,"Tremolite",26.0,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:56:50 AM EST","Tremolite",29,SKULL_ITEM,3,"Tremolite",2.9,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:56:56 AM EST","nessingwary",3,GOLD_NUGGET,0,"nessingwary",42.72,money,$,"world",-7363,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:57:15 AM EST","nessingwary",25,SKULL_ITEM,3,"nessingwary",2.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:58:11 AM EST","nessingwary",5,SKULL_ITEM,3,"nessingwary",0.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:58:23 AM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:59:18 AM EST","Tremolite",2,SKULL_ITEM,3,"Tremolite",0.2,money,$,"world",-7364,53,15318,
Command,Sell,Item,"Thursday, August 25, 2016 7:59:19 AM EST","Tremolite",2,GOLD_NUGGET,0,"Tremolite",28.48,money,$,"world",-7364,53,15318,
Command,Sell,Item,"Thursday, August 25, 2016 7:59:31 AM EST","Tremolite",70,ROTTEN_FLESH,0,"Tremolite",91.0,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 8:00:30 AM EST","nessingwary",2,GOLD_NUGGET,0,"nessingwary",28.48,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:00:39 AM EST","nessingwary",1,GOLD_INGOT,0,"nessingwary",3.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:00:49 AM EST","Tremolite",103,GLASS,0,"Tremolite",154.5,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 8:00:53 AM EST","Tremolite",1,GOLD_NUGGET,0,"Tremolite",14.24,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 8:01:04 AM EST","Tremolite",49,COBBLESTONE,0,"Tremolite",15.19,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 8:01:08 AM EST","Tremolite",18,RAW_CHICKEN,0,"Tremolite",118.8,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 8:01:13 AM EST","Tremolite",16,BUCKET,0,"Tremolite",8.0,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 8:01:16 AM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:07:41 AM EST","nessingwary",6,GOLD_NUGGET,0,"nessingwary",85.44,money,$,"world",-7364,54,15315,
Command,Sell,Item,"Thursday, August 25, 2016 8:10:25 AM EST","nessingwary",1,GOLD_INGOT,0,"nessingwary",3.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:10:32 AM EST","nessingwary",2,GOLD_NUGGET,0,"nessingwary",28.48,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:15:30 AM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:15:54 AM EST","nessingwary",1,GOLD_SWORD,7,"nessingwary",10.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:21:00 AM EST","nessingwary",9,GOLD_NUGGET,0,"nessingwary",128.16,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:24:09 AM EST","nessingwary",1,DIAMOND_HELMET,90,"nessingwary",10.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:24:20 AM EST","nessingwary",127,COBBLESTONE,0,"nessingwary",39.37,money,$,"world",-7364,54,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:25:38 AM EST","nessingwary",3,GOLDEN_APPLE,1,"nessingwary",15.0,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 8:26:53 AM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",17,IRON_ORE,0,"Tremolite",115.6,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",3,SUGAR,0,"Tremolite",0.6,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",13,COBBLESTONE,0,"Tremolite",4.03,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",3,SUGAR,0,"Tremolite",0.6,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",19,INK_SACK,4,"Tremolite",47.5,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",28,GOLD_INGOT,0,"Tremolite",98.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,IRON_LEGGINGS,0,"Tremolite",5.5,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",15,LEATHER,0,"Tremolite",7.5,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",4,SKULL_ITEM,3,"Tremolite",0.4,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,STAINED_GLASS,11,"Tremolite",1.5,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,RAW_BEEF,0,"Tremolite",4.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,SKULL_ITEM,3,"Tremolite",0.1,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,WOOL,7,"Tremolite",1.5,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",3,SAPLING,0,"Tremolite",9.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",14,LOG,0,"Tremolite",14.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",2,WOOL,0,"Tremolite",3.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,GLOWSTONE_DUST,0,"Tremolite",2.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",40,RAILS,0,"Tremolite",12.5000,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",2,STONE,1,"Tremolite",2.30,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",2,SULPHUR,0,"Tremolite",12.0,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",2,WOOD,0,"Tremolite",0.50,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",101,REDSTONE,0,"Tremolite",808,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",1,SUGAR,0,"Tremolite",0.2,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",4,GOLD_NUGGET,0,"Tremolite",56.96,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",3,ROTTEN_FLESH,0,"Tremolite",3.9,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:27 AM EST","Tremolite",2,SUGAR,0,"Tremolite",0.4,money,$,"world",7502,17,-5168,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:36 AM EST","Tremolite",3,ROTTEN_FLESH,0,"Tremolite",3.9,money,$,"world",7502,13,-5171,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:36 AM EST","Tremolite",128,SEEDS,0,"Tremolite",1600.0,money,$,"world",7502,13,-5171,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:49 AM EST","Tremolite",12,DIODE,0,"Tremolite",571.2,money,$,"world",7501,19,-5169,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:49 AM EST","Tremolite",3,BOOK,0,"Tremolite",9,money,$,"world",7501,19,-5169,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:49 AM EST","Tremolite",128,SEEDS,0,"Tremolite",1600.0,money,$,"world",7501,19,-5169,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:49 AM EST","Tremolite",55,REDSTONE,0,"Tremolite",440,money,$,"world",7501,19,-5169,
Command,Sell,Item,"Thursday, August 25, 2016 8:41:49 AM EST","Tremolite",217,INK_SACK,15,"Tremolite",542.5,money,$,"world",7501,19,-5169,
Command,Sell,Item,"Thursday, August 25, 2016 1:40:49 PM EST","ImaginaryAus",1,ENCHANTED_BOOK,0,"ImaginaryAus",0.0,money,$,"world",18357,69,-17218,
Command,Sell,Item,"Thursday, August 25, 2016 1:40:55 PM EST","ImaginaryAus",1,SUGAR_CANE,0,"ImaginaryAus",3.5,money,$,"world",18356,68,-17218,
Command,Sell,Item,"Thursday, August 25, 2016 6:14:46 PM EST","nessingwary",11,GOLD_NUGGET,0,"nessingwary",156.64,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 6:22:10 PM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 6:24:04 PM EST","nessingwary",9,GOLD_NUGGET,0,"nessingwary",128.16,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 6:24:57 PM EST","nessingwary",2,GOLD_SWORD,7,"nessingwary",21.0,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 6:25:58 PM EST","nessingwary",1,GOLD_SWORD,14,"nessingwary",10.5,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 6:33:49 PM EST","nessingwary",12,GOLD_NUGGET,0,"nessingwary",170.88,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 6:37:24 PM EST","nessingwary",8,GOLD_NUGGET,0,"nessingwary",113.92,money,$,"world",-7364,53,15318,
Command,Sell,Item,"Thursday, August 25, 2016 6:46:17 PM EST","nessingwary",5,GOLD_NUGGET,0,"nessingwary",71.20,money,$,"world",-7363,83,15316,
Command,Sell,Item,"Thursday, August 25, 2016 6:49:55 PM EST","nessingwary",5,GOLD_NUGGET,0,"nessingwary",71.20,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 6:50:33 PM EST","nessingwary",1,GOLD_INGOT,0,"nessingwary",3.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 6:52:14 PM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 6:55:03 PM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 6:55:14 PM EST","nessingwary",3,GOLD_SWORD,7,"nessingwary",31.5,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 6:56:40 PM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,53,15318,
Command,Sell,Item,"Thursday, August 25, 2016 6:57:49 PM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 7:02:11 PM EST","Tremolite",1,GOLD_SWORD,7,"Tremolite",10.5,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:02:11 PM EST","Tremolite",2,GOLD_NUGGET,0,"Tremolite",28.48,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:02:47 PM EST","Tremolite",2,GOLD_NUGGET,0,"Tremolite",28.48,money,$,"world",-7364,52,15318,
Command,Sell,Item,"Thursday, August 25, 2016 7:03:33 PM EST","nessingwary",5,COBBLESTONE,0,"nessingwary",1.55,money,$,"world",-7364,54,15320,
Command,Sell,Item,"Thursday, August 25, 2016 7:03:42 PM EST","nessingwary",3,IRON_ORE,0,"nessingwary",20.4,money,$,"world",-7364,54,15320,
Command,Sell,Item,"Thursday, August 25, 2016 7:03:49 PM EST","nessingwary",32,DIRT,0,"nessingwary",24.96,money,$,"world",-7364,54,15320,
Command,Sell,Item,"Thursday, August 25, 2016 7:07:14 PM EST","nessingwary",2,ENCHANTED_BOOK,0,"nessingwary",0.0,money,$,"world",-7364,54,15317,
Command,Sell,Item,"Thursday, August 25, 2016 7:10:39 PM EST","nessingwary",79,DIRT,0,"nessingwary",61.62,money,$,"world",-7414,104,15322,
Command,Sell,Item,"Thursday, August 25, 2016 7:11:41 PM EST","nessingwary",4,GOLD_NUGGET,0,"nessingwary",56.96,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:11:58 PM EST","nessingwary",4,GRAVEL,0,"nessingwary",3.12,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:12:11 PM EST","nessingwary",3,STONE,1,"nessingwary",3.45,money,$,"world",-7365,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 7:12:35 PM EST","nessingwary",2,SKULL_ITEM,3,"nessingwary",0.2,money,$,"world",-7364,54,15316,
Command,Sell,Item,"Thursday, August 25, 2016 7:12:54 PM EST","nessingwary",4,WOOD,0,"nessingwary",1.00,money,$,"world",-7364,54,15316,
Command,Sell,Item,"Thursday, August 25, 2016 7:14:32 PM EST","nessingwary",2,GOLD_NUGGET,0,"nessingwary",28.48,money,$,"world",-7365,53,15319,
Command,Sell,Item,"Thursday, August 25, 2016 11:13:13 PM EST","redhotprime",8,FLINT,0,"redhotprime",10.4,money,$,"world",-8171,76,-13653,
Command,Sell,Item,"Friday, August 26, 2016 4:17:22 AM EST","redhotprime",128,STRING,0,"redhotprime",253.44,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:25 AM EST","redhotprime",128,STICK,0,"redhotprime",16.000,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:27 AM EST","redhotprime",128,BONE,0,"redhotprime",25.6,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:29 AM EST","redhotprime",128,RAW_FISH,1,"redhotprime",549.12,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:32 AM EST","redhotprime",64,RAW_FISH,3,"redhotprime",422.4,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:40 AM EST","redhotprime",128,RAW_FISH,2,"redhotprime",253.44,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:42 AM EST","redhotprime",128,RAW_FISH,0,"redhotprime",506.88,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:17:49 AM EST","redhotprime",2,SULPHUR,0,"redhotprime",12.0,money,$,"world",-8141,63,-13632,
Command,Sell,Item,"Friday, August 26, 2016 4:43:43 AM EST","redhotprime",1,SKULL_ITEM,3,"redhotprime",0.1,money,$,"world",-8169,77,-13646,
Command,Sell,Item,"Friday, August 26, 2016 4:43:46 AM EST","redhotprime",12,LEATHER,0,"redhotprime",6.0,money,$,"world",-8169,77,-13646,
Command,Sell,Item,"Friday, August 26, 2016 4:44:39 AM EST","redhotprime",1,SKULL_ITEM,3,"redhotprime",0.1,money,$,"world",-8180,73,-13640,
Command,Sell,Item,"Friday, August 26, 2016 4:44:41 AM EST","redhotprime",3,LEATHER,0,"redhotprime",1.5,money,$,"world",-8180,73,-13640,
Command,Sell,Item,"Friday, August 26, 2016 4:49:17 AM EST","redhotprime",14,LEATHER,0,"redhotprime",7.0,money,$,"world",-8178,73,-13648,
Command,Sell,Item,"Friday, August 26, 2016 4:49:27 AM EST","redhotprime",4,SKULL_ITEM,3,"redhotprime",0.4,money,$,"world",-8178,73,-13648,
Command,Sell,Item,"Friday, August 26, 2016 4:55:04 AM EST","redhotprime",3,LEATHER,0,"redhotprime",1.5,money,$,"world",-8180,73,-13651,
Command,Sell,Item,"Friday, August 26, 2016 4:55:06 AM EST","redhotprime",1,GOLD_NUGGET,0,"redhotprime",14.24,money,$,"world",-8180,73,-13651,
Command,Sell,Item,"Friday, August 26, 2016 6:55:14 AM EST","redhotprime",1,SKULL_ITEM,3,"redhotprime",0.1,money,$,"world",-8159,77,-13638,
Command,Sell,Item,"Friday, August 26, 2016 7:57:53 AM EST","nessingwary",93,GOLD_NUGGET,0,"nessingwary",1324.32,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Friday, August 26, 2016 8:00:47 AM EST","nessingwary",100,ROTTEN_FLESH,0,"nessingwary",130.0,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Friday, August 26, 2016 8:00:53 AM EST","VampCat",2,SKULL_ITEM,3,"VampCat",0.2,money,$,"world",-286728,89,-577993,
Command,Sell,Item,"Friday, August 26, 2016 8:02:33 AM EST","nessingwary",1,GOLD_NUGGET,0,"nessingwary",14.24,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Friday, August 26, 2016 8:02:47 AM EST","nessingwary",11,GOLD_NUGGET,0,"nessingwary",156.64,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Friday, August 26, 2016 8:11:14 AM EST","nessingwary",5,GOLD_NUGGET,0,"nessingwary",71.20,money,$,"world",-7365,82,15315,
Command,Sell,Item,"Friday, August 26, 2016 8:29:35 AM EST","nessingwary",12,GOLD_NUGGET,0,"nessingwary",170.88,money,$,"world",-7364,53,15318,
Command,Sell,Item,"Friday, August 26, 2016 8:38:56 AM EST","nessingwary",6,GOLD_NUGGET,0,"nessingwary",85.44,money,$,"world",-7364,53,15319,
Command,Sell,Item,"Friday, August 26, 2016 9:03:20 AM EST","VampCat",1,SKULL_ITEM,3,"VampCat",0.1,money,$,"world",-286737,77,-577994,
Command,Sell,Item,"Friday, August 26, 2016 9:03:26 AM EST","VampCat",1,SKULL_ITEM,3,"VampCat",0.1,money,$,"world",-286737,77,-577994,
Command,Sell,Item,"Friday, August 26, 2016 9:12:33 AM EST","VampCat",4,SKULL_ITEM,0,"VampCat",20.0,money,$,"world",-286742,88,-577993,
Command,Sell,Item,"Friday, August 26, 2016 4:09:00 PM EST","exactproject",71,STONE,3,"exactproject",81.65,money,$,"world",-416,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:04 PM EST","exactproject",7,STONE,3,"exactproject",8.05,money,$,"world",-419,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:07 PM EST","exactproject",811,COBBLESTONE,0,"exactproject",251.41,money,$,"world",-413,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:10 PM EST","exactproject",192,DIRT,0,"exactproject",149.76,money,$,"world",-413,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:12 PM EST","exactproject",157,STONE,5,"exactproject",180.55,money,$,"world",-413,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:15 PM EST","exactproject",1,SUGAR,0,"exactproject",0.2,money,$,"world",-413,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:18 PM EST","exactproject",64,STONE,1,"exactproject",73.60,money,$,"world",-413,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:09:21 PM EST","exactproject",27,COAL,0,"exactproject",270,money,$,"world",-413,60,758,
Command,Sell,Item,"Friday, August 26, 2016 4:11:54 PM EST","exactproject",64,STONE,1,"exactproject",73.60,money,$,"world",-404,54,756,
Command,Sell,Item,"Friday, August 26, 2016 4:11:56 PM EST","exactproject",725,COBBLESTONE,0,"exactproject",224.75,money,$,"world",-404,54,756,
Command,Sell,Item,"Friday, August 26, 2016 4:12:12 PM EST","exactproject",335,COBBLESTONE,0,"exactproject",103.85,money,$,"world",-472,54,756,
Command,Sell,Item,"Friday, August 26, 2016 4:12:14 PM EST","exactproject",116,STONE,5,"exactproject",133.40,money,$,"world",-473,54,756,
Command,Sell,Item,"Friday, August 26, 2016 4:12:17 PM EST","exactproject",111,GRAVEL,0,"exactproject",86.58,money,$,"world",-473,54,756,
Command,Sell,Item,"Friday, August 26, 2016 4:12:19 PM EST","exactproject",99,STONE,3,"exactproject",113.85,money,$,"world",-473,54,756,
Command,Sell,Item,"Friday, August 26, 2016 4:12:22 PM EST","exactproject",79,DIRT,0,"exactproject",61.62,money,$,"world",-473,54,756,
